NUMERO_INCIDENTE;CODIGO_CRIME;CODIGO_GRUPO_CRIME;DESCRICAO_CRIME;DISTRITO;AREA_REPORTADA;TEVE_TIRO;DATA_OCORRENCIA;ANO;MES;DIA_DA_SEMANA;HORA;ALTO_RISCO
I182001398;3301;Verbal Disputes;VERBAL DISPUTE;B2;325;0;06/01/18 15:32;2018;1;Saturday;15;0
I182001381;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;322;0;06/01/18 14:25;2018;1;Saturday;14;0
I182001378;3301;Verbal Disputes;VERBAL DISPUTE;B2;323;0;06/01/18 14:28;2018;1;Saturday;14;0
I182001346;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;237;0;05/01/18 22:00;2018;1;Friday;22;0
I182001333;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;258;0;06/01/18 10:08;2018;1;Saturday;10;0
I182001332;1402;Vandalism;VANDALISM;B2;312;0;06/01/18 09:25;2018;1;Saturday;9;0
I182001305;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;297;0;06/01/18 08:17;2018;1;Saturday;8;0
I182001305;3501;Missing Person Reported;MISSING PERSON;B2;297;0;06/01/18 08:17;2018;1;Saturday;8;0
I182001292;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;613;0;06/01/18 08:07;2018;1;Saturday;8;0
I182001289;1402;Vandalism;VANDALISM;B2;320;0;06/01/18 04:57;2018;1;Saturday;4;0
I182001276;3820;Motor Vehicle Accident Response;M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY;B2;237;0;05/01/18 23:51;2018;1;Friday;23;0
I182001274;2403;Disorderly Conduct;DISTURBING THE PEACE;B2;322;0;06/01/18 02:05;2018;1;Saturday;2;0
I182001266;3410;Towed;TOWED MOTOR VEHICLE;B2;300;0;05/01/18 22:59;2018;1;Friday;22;0
I182001262;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;318;0;05/01/18 23:20;2018;1;Friday;23;0
I182001261;3301;Verbal Disputes;VERBAL DISPUTE;B2;593;0;06/01/18 01:40;2018;1;Saturday;1;0
I182001259;3410;Towed;TOWED MOTOR VEHICLE;B2;0;0;05/01/18 22:29;2018;1;Friday;22;0
I182001241;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;331;0;05/01/18 22:32;2018;1;Friday;22;1
I182001227;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;317;0;05/01/18 19:59;2018;1;Friday;19;0
I182001219;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;327;0;05/01/18 19:04;2018;1;Friday;19;0
I182001218;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;0;0;05/01/18 20:22;2018;1;Friday;20;0
I182001213;3114;Investigate Property;INVESTIGATE PROPERTY;B2;265;0;05/01/18 19:25;2018;1;Friday;19;0
I182001191;2007;Restraining Order Violations;VIOL. OF RESTRAINING ORDER W NO ARREST;B2;603;0;05/01/18 17:38;2018;1;Friday;17;0
I182001187;3115;Investigate Person;INVESTIGATE PERSON;B2;604;0;05/01/18 18:05;2018;1;Friday;18;0
I182001180;3115;Investigate Person;INVESTIGATE PERSON;B2;612;0;04/01/18 15:00;2018;1;Thursday;15;0
I182001179;619;Larceny;LARCENY ALL OTHERS;B2;604;0;20/11/17 00:00;2017;11;Monday;0;0
I182001160;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;330;0;05/01/18 15:15;2018;1;Friday;15;0
I182001157;2647;Other;THREATS TO DO BODILY HARM;B2;329;0;05/01/18 16:21;2018;1;Friday;16;0
I182001150;3201;Property Lost;PROPERTY - LOST;B2;566;0;05/01/18 15:59;2018;1;Friday;15;0
I182001144;3830;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PERSONAL INJURY;B2;306;0;05/01/18 15:35;2018;1;Friday;15;0
I182001140;724;Auto Theft;AUTO THEFT;B2;264;0;05/01/18 15:20;2018;1;Friday;15;0
I182001138;3803;Motor Vehicle Accident Response;M/V ACCIDENT - PERSONAL INJURY;B2;904;0;05/01/18 14:52;2018;1;Friday;14;0
I182001130;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;266;0;05/01/18 14:02;2018;1;Friday;14;0
I182001126;2647;Other;THREATS TO DO BODILY HARM;B2;329;0;05/01/18 13:25;2018;1;Friday;13;0
I182001125;3831;Motor Vehicle Accident Response;M/V - LEAVING SCENE - PROPERTY DAMAGE;B2;330;0;05/01/18 13:30;2018;1;Friday;13;0
I182001093;3205;License Plate Related Incidents;M/V PLATES - LOST;B2;261;0;05/01/18 12:28;2018;1;Friday;12;0
I182001086;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;586;0;05/01/18 11:11;2018;1;Friday;11;0
I182001085;3007;Medical Assistance;SUDDEN DEATH;B2;315;0;05/01/18 11:05;2018;1;Friday;11;0
I182001083;3807;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER CITY VEHICLE;B2;0;0;05/01/18 11:00;2018;1;Friday;11;0
I182001054;3115;Investigate Person;INVESTIGATE PERSON;B2;322;0;05/01/18 06:05;2018;1;Friday;6;0
I182001053;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;268;0;05/01/18 04:00;2018;1;Friday;4;1
I182001053;361;Robbery;ROBBERY - OTHER;B2;268;0;05/01/18 04:00;2018;1;Friday;4;1
I182001051;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;316;0;05/01/18 02:00;2018;1;Friday;2;0
I182001043;522;Residential Burglary;BURGLARY - RESIDENTIAL - NO FORCE;B2;297;0;05/01/18 00:37;2018;1;Friday;0;0
I182001043;2647;Other;THREATS TO DO BODILY HARM;B2;297;0;05/01/18 00:37;2018;1;Friday;0;0
I182001042;520;Residential Burglary;BURGLARY - RESIDENTIAL - FORCE;B2;330;0;04/01/18 22:30;2018;1;Thursday;22;0
I182001027;3114;Investigate Property;INVESTIGATE PROPERTY;B2;584;0;04/01/18 22:15;2018;1;Thursday;22;0
I182001022;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;308;0;04/01/18 21:07;2018;1;Thursday;21;1
I182001012;3301;Verbal Disputes;VERBAL DISPUTE;B2;901;0;04/01/18 19:33;2018;1;Thursday;19;0
I182001010;3410;Towed;TOWED MOTOR VEHICLE;B2;257;0;04/01/18 19:47;2018;1;Thursday;19;0
I182001006;3410;Towed;TOWED MOTOR VEHICLE;B2;901;0;04/01/18 18:16;2018;1;Thursday;18;0
I182001000;3006;Medical Assistance;SICK/INJURED/MEDICAL - PERSON;B2;319;0;04/01/18 18:33;2018;1;Thursday;18;0
I182000996;3301;Verbal Disputes;VERBAL DISPUTE;B2;321;0;04/01/18 19:42;2018;1;Thursday;19;0
I182000994;3502;Missing Person Located;MISSING PERSON - LOCATED;B2;311;0;04/01/18 16:42;2018;1;Thursday;16;0
I182000994;3501;Missing Person Reported;MISSING PERSON;B2;311;0;04/01/18 16:42;2018;1;Thursday;16;0
I182000976;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;304;0;04/01/18 18:04;2018;1;Thursday;18;0
I182000969;3301;Verbal Disputes;VERBAL DISPUTE;B2;294;0;04/01/18 16:44;2018;1;Thursday;16;0
I182000961;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;282;0;04/01/18 16:16;2018;1;Thursday;16;0
I182000956;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;282;0;04/01/18 15:42;2018;1;Thursday;15;0
I182000950;3410;Towed;TOWED MOTOR VEHICLE;B2;329;0;04/01/18 11:35;2018;1;Thursday;11;0
I182000950;615;Larceny From Motor Vehicle;LARCENY THEFT OF MV PARTS & ACCESSORIES;B2;329;0;04/01/18 11:35;2018;1;Thursday;11;0
I182000950;724;Auto Theft;AUTO THEFT;B2;329;0;04/01/18 11:35;2018;1;Thursday;11;0
I182000935;3115;Investigate Person;INVESTIGATE PERSON;B2;305;0;04/01/18 14:19;2018;1;Thursday;14;0
I182000927;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;282;0;04/01/18 12:45;2018;1;Thursday;12;0
I182000916;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;319;0;04/01/18 12:03;2018;1;Thursday;12;0
I182000913;619;Larceny;LARCENY ALL OTHERS;B2;257;0;03/01/18 15:00;2018;1;Wednesday;15;0
I182000903;2900;Other;VAL - VIOLATION OF AUTO LAW - OTHER;B2;330;0;04/01/18 08:29;2018;1;Thursday;8;0
I182000880;3807;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER CITY VEHICLE;B2;280;0;04/01/18 10:22;2018;1;Thursday;10;0
I182000873;3207;Property Found;PROPERTY - FOUND;B2;587;0;04/01/18 10:14;2018;1;Thursday;10;0
I182000845;381;Robbery;ROBBERY - CAR JACKING;B2;316;0;04/01/18 03:00;2018;1;Thursday;3;1
I182000845;361;Robbery;ROBBERY - OTHER;B2;316;0;04/01/18 03:00;2018;1;Thursday;3;1
I182000845;724;Auto Theft;AUTO THEFT;B2;316;0;04/01/18 03:00;2018;1;Thursday;3;0
I182000845;3410;Towed;TOWED MOTOR VEHICLE;B2;316;0;04/01/18 03:00;2018;1;Thursday;3;0
I182000844;3301;Verbal Disputes;VERBAL DISPUTE;B2;330;0;04/01/18 03:00;2018;1;Thursday;3;0
I182000838;3301;Verbal Disputes;VERBAL DISPUTE;B2;267;0;03/01/18 23:45;2018;1;Wednesday;23;0
I182000834;3301;Verbal Disputes;VERBAL DISPUTE;B2;238;0;04/01/18 00:29;2018;1;Thursday;0;0
I182000826;1832;Drug Violation;DRUGS - SICK ASSIST - OTHER HARMFUL DRUG;B2;280;0;03/01/18 23:51;2018;1;Wednesday;23;0
I182000824;3807;Motor Vehicle Accident Response;M/V ACCIDENT - OTHER CITY VEHICLE;B2;263;0;03/01/18 22:59;2018;1;Wednesday;22;0
I182000823;613;Larceny;LARCENY SHOPLIFTING;B2;311;0;03/01/18 23:20;2018;1;Wednesday;23;0
I182000799;801;Simple Assault;ASSAULT - SIMPLE;B2;300;0;03/01/18 20:22;2018;1;Wednesday;20;1
I182000799;802;Simple Assault;ASSAULT SIMPLE - BATTERY;B2;300;0;03/01/18 20:22;2018;1;Wednesday;20;1
I182000794;3114;Investigate Property;INVESTIGATE PROPERTY;B2;603;0;03/01/18 20:44;2018;1;Wednesday;20;0
I182065300;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;291;0;16/08/18 05:18;2018;8;Thursday;6;0
I182064859;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;604;0;14/08/18 18:21;2018;8;Tuesday;14;0
I182054157;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;276;0;10/07/18 09:39;2018;7;Tuesday;17;0
I182053949;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;326;0;09/07/18 15:47;2018;7;Monday;19;0
I182053463;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;586;0;07/07/18 18:18;2018;7;Saturday;15;0
I182048215;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;237;0;20/06/18 15:10;2018;6;Wednesday;3;0
I182044012;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;604;0;07/06/18 12:14;2018;6;Thursday;7;0
I182043153;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;611;0;04/06/18 17:28;2018;6;Monday;3;0
I182041732;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;260;0;30/05/18 20:15;2018;5;Wednesday;2;0
I182036092;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;315;0;12/05/18 13:10;2018;5;Saturday;11;0
I182036034;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;184;0;12/05/18 06:55;2018;5;Saturday;8;0
I182036009;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;297;0;12/05/18 03:18;2018;5;Saturday;19;0
I182030122;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;322;0;22/04/18 15:20;2018;4;Sunday;22;0
I182029619;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;318;0;20/04/18 17:06;2018;4;Friday;22;0
I182027554;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;292;0;13/04/18 10:10;2018;4;Friday;14;0
I182026351;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;586;0;09/04/18 10:31;2018;4;Monday;1;0
I182024112;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;263;0;01/04/18 02:32;2018;4;Sunday;16;0
I182022946;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;331;0;27/03/18 22:49;2018;3;Tuesday;10;0
I182022578;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;281;0;26/03/18 17:09;2018;3;Monday;6;0
I182021680;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;325;0;23/03/18 09:54;2018;3;Friday;1;0
I182018062;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;182;0;09/03/18 15:14;2018;3;Friday;22;0
I182017287;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;263;0;06/03/18 16:30;2018;3;Tuesday;15;0
I182014706;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;602;0;24/02/18 23:48;2018;2;Saturday;18;0
I182009901;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;911;0;06/02/18 19:36;2018;2;Tuesday;9;0
I182009116;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;289;0;04/02/18 00:54;2018;2;Sunday;14;0
I182007477;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;298;0;28/01/18 21:45;2018;1;Sunday;12;0
I182007335;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;330;0;28/01/18 12:10;2018;1;Sunday;6;0
I182005900;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;289;0;22/01/18 13:00;2018;1;Monday;14;0
I182005361;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;306;0;20/01/18 23:57;2018;1;Saturday;11;0
I182002253;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;288;0;09/01/18 17:45;2018;1;Tuesday;1;0
I182001291;3108;Fire Related Reports;FIRE REPORT - HOUSE;B2;331;0;06/01/18 03:52;2018;1;Saturday;18;0
I182064549;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;604;0;13/08/18 18:08;2018;8;Monday;18;0
I182063096;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;296;0;08/08/18 22:47;2018;8;Wednesday;22;0
I182061974;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;179;0;05/08/18 11:06;2018;8;Sunday;11;0
I182060842;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;179;0;01/08/18 16:38;2018;8;Wednesday;16;0
I182060766;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;325;0;01/08/18 13:21;2018;8;Wednesday;13;0
I182059105;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;276;0;26/07/18 19:53;2018;7;Thursday;19;0
I182058258;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;178;0;24/07/18 08:50;2018;7;Tuesday;8;0
I182057817;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;280;0;22/07/18 18:59;2018;7;Sunday;18;0
I182057465;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;179;0;21/07/18 12:00;2018;7;Saturday;12;0
I182057023;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;239;0;20/07/18 00:40;2018;7;Friday;0;0
I182056647;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;179;0;18/07/18 17:00;2018;7;Wednesday;17;0
I182053623;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;0;0;08/07/18 11:42;2018;7;Sunday;11;0
I182051162;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;295;0;29/06/18 21:11;2018;6;Friday;21;0
I182047382;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;280;0;18/06/18 08:48;2018;6;Monday;8;0
I182046466;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;181;0;15/06/18 03:03;2018;6;Friday;3;0
I182045834;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;287;0;13/06/18 09:33;2018;6;Wednesday;9;0
I182044132;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;567;0;07/06/18 17:48;2018;6;Thursday;17;0
I182044074;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;0;0;07/06/18 15:30;2018;6;Thursday;15;0
I182043937;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;280;0;07/06/18 08:46;2018;6;Thursday;8;0
I182043807;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;279;0;06/06/18 18:15;2018;6;Wednesday;18;0
I182043509;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;237;0;05/06/18 20:13;2018;6;Tuesday;20;0
I182043173;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;321;0;04/06/18 18:35;2018;6;Monday;18;0
I182040099;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;257;0;25/05/18 15:02;2018;5;Friday;15;0
I182035588;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;911;0;10/05/18 15:46;2018;5;Thursday;15;0
I182033576;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;308;0;04/05/18 10:59;2018;5;Friday;10;0
I182032671;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;332;0;01/05/18 16:18;2018;5;Tuesday;16;0
I182030726;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;297;0;24/04/18 17:48;2018;4;Tuesday;17;0
I182029985;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;182;0;22/04/18 01:03;2018;4;Sunday;1;0
I182026784;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;257;0;10/04/18 16:54;2018;4;Tuesday;16;0
I182026783;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;332;0;10/04/18 18:19;2018;4;Tuesday;18;0
I182023708;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;178;0;30/03/18 15:49;2018;3;Friday;15;0
I182023706;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;258;0;30/03/18 15:47;2018;3;Friday;15;0
I182023705;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;258;0;30/03/18 15:45;2018;3;Friday;15;0
I182023635;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;279;0;30/03/18 11:15;2018;3;Friday;11;0
I182023133;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;258;0;28/03/18 16:27;2018;3;Wednesday;16;0
I182021920;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;179;0;24/03/18 00:15;2018;3;Saturday;0;0
I182021799;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;0;0;23/03/18 16:16;2018;3;Friday;16;0
I182021032;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;282;0;20/03/18 18:51;2018;3;Tuesday;18;0
I182016176;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;280;0;02/03/18 12:22;2018;3;Friday;12;0
I182016113;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;330;0;02/03/18 08:37;2018;3;Friday;8;0
I182015703;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;280;0;28/02/18 17:08;2018;2;Wednesday;17;0
I182015459;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;329;0;27/02/18 20:51;2018;2;Tuesday;20;0
I182013933;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;239;0;22/02/18 00:36;2018;2;Thursday;0;0
I182013497;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;257;0;20/02/18 18:18;2018;2;Tuesday;18;0
I182012802;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;258;0;17/02/18 21:10;2018;2;Saturday;21;0
I182012583;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;901;0;16/02/18 23:58;2018;2;Friday;23;0
I182011378;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;279;0;12/02/18 15:59;2018;2;Monday;15;0
I182011177;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;330;0;11/02/18 19:00;2018;2;Sunday;19;0
I182010989;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;276;0;10/02/18 23:29;2018;2;Saturday;23;0
I182010882;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;258;0;10/02/18 16:14;2018;2;Saturday;16;0
I182009672;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;901;0;06/02/18 08:55;2018;2;Tuesday;8;0
I182007605;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;0;0;29/01/18 11:10;2018;1;Monday;11;0
I182005247;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;588;0;20/01/18 14:18;2018;1;Saturday;14;0
I182003883;1842;Drug Violation;DRUGS - POSS CLASS A - HEROIN;B2;183;0;15/01/18 11:48;2018;1;Monday;11;0
I182061920;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;329;0;05/08/18 02:46;2018;8;Sunday;2;0
I182061233;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;0;0;02/08/18 19:25;2018;8;Thursday;19;0
I182061092;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;276;0;02/08/18 13:08;2018;8;Thursday;13;0
I182060890;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;566;0;01/08/18 17:09;2018;8;Wednesday;17;0
I182059460;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;260;0;28/07/18 02:05;2018;7;Saturday;2;0
I182059456;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;0;0;28/07/18 01:29;2018;7;Saturday;1;0
I182056714;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;288;0;19/07/18 01:06;2018;7;Thursday;1;0
I182056714;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;288;0;19/07/18 01:06;2018;7;Thursday;1;0
I182053564;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;184;0;08/07/18 03:23;2018;7;Sunday;3;0
I182053291;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;184;0;07/07/18 00:40;2018;7;Saturday;0;0
I182052457;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;237;0;04/07/18 11:48;2018;7;Wednesday;11;0
I182051703;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;288;0;01/07/18 18:40;2018;7;Sunday;18;0
I182051065;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;287;0;29/06/18 14:45;2018;6;Friday;14;0
I182050527;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;238;0;27/06/18 20:04;2018;6;Wednesday;20;0
I182049671;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;329;1;25/06/18 12:42;2018;6;Monday;12;0
I182046641;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;327;0;15/06/18 15:36;2018;6;Friday;15;0
I182045793;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;331;0;13/06/18 03:28;2018;6;Wednesday;3;0
I182045788;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;330;0;13/06/18 03:01;2018;6;Wednesday;3;0
I182045788;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;330;0;13/06/18 03:01;2018;6;Wednesday;3;0
I182045071;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;240;1;10/06/18 22:53;2018;6;Sunday;22;0
I182045071;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;240;1;10/06/18 22:53;2018;6;Sunday;22;0
I182044853;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;278;0;10/06/18 03:52;2018;6;Sunday;3;0
I182044545;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;262;0;09/06/18 00:36;2018;6;Saturday;0;0
I182042251;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;304;0;01/06/18 14:06;2018;6;Friday;14;0
I182041423;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;325;0;29/05/18 23:48;2018;5;Tuesday;23;0
I182041363;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;281;0;29/05/18 19:31;2018;5;Tuesday;19;0
I182040755;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;329;0;27/05/18 19:00;2018;5;Sunday;19;0
I182040557;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;182;0;27/05/18 01:33;2018;5;Sunday;1;0
I182040468;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;328;0;26/05/18 19:22;2018;5;Saturday;19;0
I182039031;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;305;0;22/05/18 13:31;2018;5;Tuesday;13;0
I182038511;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;329;0;20/05/18 20:45;2018;5;Sunday;20;0
I182037100;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;289;0;16/05/18 08:13;2018;5;Wednesday;8;0
I182035653;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;259;0;10/05/18 22:55;2018;5;Thursday;22;0
I182033787;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;279;0;04/05/18 21:57;2018;5;Friday;21;0
I182033510;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;327;1;04/05/18 05:07;2018;5;Friday;5;0
I182033487;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;258;0;04/05/18 01:41;2018;5;Friday;1;0
I182033146;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;329;0;02/05/18 22:11;2018;5;Wednesday;22;0
I182031678;1503;Firearm Violations;WEAPON - OTHER - CARRYING / POSSESSING;B2;602;0;27/04/18 22:22;2018;4;Friday;22;0
I182030726;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;297;0;24/04/18 17:48;2018;4;Tuesday;17;0
I182030454;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;588;0;23/04/18 19:29;2018;4;Monday;19;0
I182029985;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;182;0;22/04/18 01:03;2018;4;Sunday;1;0
I182029635;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;0;0;20/04/18 18:34;2018;4;Friday;18;0
I182027756;1501;Firearm Violations;WEAPON - FIREARM - CARRYING / POSSESSING;B2;911;0;13/04/18 21:34;2018;4;Friday;21;0
